id;entity_type;entity_id;payload;status;retry_count;created_at_utc;last_attempt_utc
2343;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770820957830_28.569926_77.446273;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699255,"longitude":77.4462725,"accuracy":27.659000396728516,"speed":5.146051406860352,"timestamp_utc":"2026-02-11T14:42:37.830478Z"};FAILED;1;2026-02-11T14:42:37.837120Z;
2344;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770820972999_28.570513_77.445948;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705126,"longitude":77.4459483,"accuracy":54.448001861572266,"speed":4.686290264129639,"timestamp_utc":"2026-02-11T14:42:52.999885Z"};FAILED;1;2026-02-11T14:42:53.015163Z;
2345;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770820977858_28.569871_77.446296;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698709,"longitude":77.4462957,"accuracy":37.2239990234375,"speed":14.158636093139648,"timestamp_utc":"2026-02-11T14:42:57.858823Z"};FAILED;1;2026-02-11T14:42:57.880917Z;
2346;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770820997850_28.569903_77.446285;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699034,"longitude":77.446285,"accuracy":34.28099822998047,"speed":3.1745383739471436,"timestamp_utc":"2026-02-11T14:43:17.850119Z"};FAILED;1;2026-02-11T14:43:17.858488Z;
2347;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821017830_28.569934_77.446259;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699341,"longitude":77.4462587,"accuracy":22.253000259399414,"speed":6.164913654327393,"timestamp_utc":"2026-02-11T14:43:37.830879Z"};FAILED;1;2026-02-11T14:43:37.836328Z;
2348;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821033012_28.570303_77.446073;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5703033,"longitude":77.4460727,"accuracy":66.87999725341797,"speed":2.8518381118774414,"timestamp_utc":"2026-02-11T14:43:53.012698Z"};FAILED;1;2026-02-11T14:43:53.019250Z;
2349;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821037871_28.569869_77.446297;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698686,"longitude":77.4462971,"accuracy":20.0,"speed":9.082125663757324,"timestamp_utc":"2026-02-11T14:43:57.871094Z"};FAILED;1;2026-02-11T14:43:57.881317Z;
2350;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821053040_28.570513_77.446023;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705126,"longitude":77.4460228,"accuracy":44.5629997253418,"speed":4.860535621643066,"timestamp_utc":"2026-02-11T14:44:13.040403Z"};FAILED;1;2026-02-11T14:44:13.050010Z;
2351;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821063007_28.569856_77.446214;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698562,"longitude":77.4462143,"accuracy":69.5199966430664,"speed":7.246838569641113,"timestamp_utc":"2026-02-11T14:44:23.007904Z"};FAILED;1;2026-02-11T14:44:23.014570Z;
2352;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821087854_28.569908_77.446286;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699076,"longitude":77.4462865,"accuracy":33.54800033569336,"speed":3.478165864944458,"timestamp_utc":"2026-02-11T14:44:47.854990Z"};FAILED;1;2026-02-11T14:44:47.874113Z;
2353;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821107841_28.569927_77.446274;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699265,"longitude":77.4462736,"accuracy":27.523000717163086,"speed":5.185660362243652,"timestamp_utc":"2026-02-11T14:45:07.841702Z"};FAILED;1;2026-02-11T14:45:07.849075Z;
2354;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821123047_28.570605_77.445957;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706051,"longitude":77.4459568,"accuracy":31.476999282836914,"speed":5.279347896575928,"timestamp_utc":"2026-02-11T14:45:23.047235Z"};FAILED;1;2026-02-11T14:45:23.056870Z;
2355;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821127855_28.569872_77.446296;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698723,"longitude":77.4462956,"accuracy":25.738000869750977,"speed":16.768722534179688,"timestamp_utc":"2026-02-11T14:45:27.855722Z"};FAILED;1;2026-02-11T14:45:27.865581Z;
2356;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821147849_28.569945_77.446260;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699447,"longitude":77.4462604,"accuracy":21.732999801635742,"speed":6.824076175689697,"timestamp_utc":"2026-02-11T14:45:47.849627Z"};FAILED;1;2026-02-11T14:45:47.860361Z;
2357;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821177867_28.569873_77.446295;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698733,"longitude":77.4462949,"accuracy":28.611000061035156,"speed":17.02276039123535,"timestamp_utc":"2026-02-11T14:46:17.867277Z"};FAILED;1;2026-02-11T14:46:17.875461Z;
2358;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821197863_28.569913_77.446276;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699135,"longitude":77.4462763,"accuracy":29.933000564575195,"speed":4.126020908355713,"timestamp_utc":"2026-02-11T14:46:37.863382Z"};FAILED;1;2026-02-11T14:46:37.877644Z;
2359;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821217862_28.569925_77.446273;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699252,"longitude":77.4462732,"accuracy":26.875,"speed":5.103954315185547,"timestamp_utc":"2026-02-11T14:46:57.862232Z"};FAILED;1;2026-02-11T14:46:57.881975Z;
2360;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821237827_28.569914_77.446275;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699137,"longitude":77.4462745,"accuracy":29.972000122070312,"speed":4.193320274353027,"timestamp_utc":"2026-02-11T14:47:17.827361Z"};FAILED;1;2026-02-11T14:47:17.836350Z;
2361;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821257824_28.569909_77.446276;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699091,"longitude":77.4462757,"accuracy":31.04400062561035,"speed":3.8239619731903076,"timestamp_utc":"2026-02-11T14:47:37.824529Z"};FAILED;1;2026-02-11T14:47:37.833382Z;
2362;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821282978_28.570752_77.445925;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5707518,"longitude":77.4459246,"accuracy":40.80500030517578,"speed":0.9586358070373535,"timestamp_utc":"2026-02-11T14:48:02.978481Z"};FAILED;1;2026-02-11T14:48:02.984661Z;
2363;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821287837_28.569875_77.446295;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698752,"longitude":77.4462949,"accuracy":30.402000427246094,"speed":19.425262451171875,"timestamp_utc":"2026-02-11T14:48:07.837703Z"};FAILED;1;2026-02-11T14:48:07.845351Z;
2364;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821312971_28.570274_77.446088;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5702739,"longitude":77.4460875,"accuracy":58.387001037597656,"speed":1.895727515220642,"timestamp_utc":"2026-02-11T14:48:32.971417Z"};FAILED;1;2026-02-11T14:48:32.978405Z;
2365;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821317839_28.569868_77.446297;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698684,"longitude":77.4462973,"accuracy":39.19300079345703,"speed":9.167607307434082,"timestamp_utc":"2026-02-11T14:48:37.839173Z"};FAILED;1;2026-02-11T14:48:37.845858Z;
2366;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821343590_28.570636_77.445926;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706356,"longitude":77.445926,"accuracy":41.678001403808594,"speed":0.7143416404724121,"timestamp_utc":"2026-02-11T14:49:03.590109Z"};FAILED;1;2026-02-11T14:49:03.597796Z;
2367;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821353640_28.570604_77.445985;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706044,"longitude":77.4459854,"accuracy":45.60499954223633,"speed":0.6241203546524048,"timestamp_utc":"2026-02-11T14:49:13.640441Z"};FAILED;1;2026-02-11T14:49:13.649474Z;
2368;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821363738_28.570577_77.445899;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705767,"longitude":77.4458995,"accuracy":29.30699920654297,"speed":0.8451657891273499,"timestamp_utc":"2026-02-11T14:49:23.738303Z"};FAILED;1;2026-02-11T14:49:23.750571Z;
2369;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821383733_28.570642_77.446043;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706422,"longitude":77.4460426,"accuracy":44.926998138427734,"speed":1.2461867332458496,"timestamp_utc":"2026-02-11T14:49:43.733028Z"};FAILED;1;2026-02-11T14:49:43.742491Z;
2370;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821403810_28.570662_77.446004;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.570662,"longitude":77.446004,"accuracy":40.856998443603516,"speed":0.5489226579666138,"timestamp_utc":"2026-02-11T14:50:03.810955Z"};FAILED;1;2026-02-11T14:50:03.818086Z;
2371;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821413848_28.570165_77.446177;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5701652,"longitude":77.4461772,"accuracy":60.645999908447266,"speed":5.558069229125977,"timestamp_utc":"2026-02-11T14:50:13.848746Z"};FAILED;1;2026-02-11T14:50:13.856186Z;
2372;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821423890_28.570610_77.445921;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.57061,"longitude":77.4459212,"accuracy":45.12200164794922,"speed":4.919335842132568,"timestamp_utc":"2026-02-11T14:50:23.890484Z"};FAILED;1;2026-02-11T14:50:23.901970Z;
2373;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821464123_28.570692_77.445906;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706918,"longitude":77.4459063,"accuracy":47.112998962402344,"speed":0.6211532950401306,"timestamp_utc":"2026-02-11T14:51:04.123617Z"};FAILED;1;2026-02-11T14:51:04.132865Z;
2374;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821474147_28.570610_77.445933;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706096,"longitude":77.4459326,"accuracy":19.804000854492188,"speed":0.8873993158340454,"timestamp_utc":"2026-02-11T14:51:14.147174Z"};FAILED;1;2026-02-11T14:51:14.158160Z;
2375;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821484219_28.570649_77.445964;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706487,"longitude":77.4459642,"accuracy":43.43899917602539,"speed":0.5148237943649292,"timestamp_utc":"2026-02-11T14:51:24.219598Z"};FAILED;1;2026-02-11T14:51:24.226554Z;
2376;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821494397_28.570539_77.445953;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705386,"longitude":77.4459531,"accuracy":25.474000930786133,"speed":1.172574520111084,"timestamp_utc":"2026-02-11T14:51:34.397308Z"};FAILED;1;2026-02-11T14:51:34.406403Z;
2377;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821524335_28.569918_77.446267;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699178,"longitude":77.4462674,"accuracy":71.10900115966797,"speed":8.203733444213867,"timestamp_utc":"2026-02-11T14:52:04.335382Z"};FAILED;1;2026-02-11T14:52:04.346086Z;
2378;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821534494_28.570562_77.445974;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.570562,"longitude":77.4459744,"accuracy":40.25400161743164,"speed":6.547067642211914,"timestamp_utc":"2026-02-11T14:52:14.494923Z"};FAILED;1;2026-02-11T14:52:14.505196Z;
2379;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821544501_28.570635_77.445944;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706351,"longitude":77.4459442,"accuracy":47.42900085449219,"speed":1.0207840204238892,"timestamp_utc":"2026-02-11T14:52:24.501798Z"};FAILED;1;2026-02-11T14:52:24.510590Z;
2380;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821564784_28.570566_77.445945;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705662,"longitude":77.4459451,"accuracy":25.608999252319336,"speed":0.5143375396728516,"timestamp_utc":"2026-02-11T14:52:44.784111Z"};FAILED;1;2026-02-11T14:52:44.793207Z;
2381;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821614955_28.570595_77.445914;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705951,"longitude":77.445914,"accuracy":41.38100051879883,"speed":0.5140360593795776,"timestamp_utc":"2026-02-11T14:53:34.955182Z"};FAILED;1;2026-02-11T14:53:34.962980Z;
2382;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821624996_28.570664_77.445887;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706637,"longitude":77.4458866,"accuracy":45.055999755859375,"speed":0.7926571369171143,"timestamp_utc":"2026-02-11T14:53:44.996168Z"};FAILED;1;2026-02-11T14:53:45.006236Z;
2383;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821655110_28.570547_77.446035;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705471,"longitude":77.4460354,"accuracy":66.81099700927734,"speed":1.6749398708343506,"timestamp_utc":"2026-02-11T14:54:15.110083Z"};FAILED;1;2026-02-11T14:54:15.115398Z;
2384;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821665129_28.570621_77.445952;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706209,"longitude":77.4459523,"accuracy":46.58599853515625,"speed":0.9608080387115479,"timestamp_utc":"2026-02-11T14:54:25.129411Z"};FAILED;1;2026-02-11T14:54:25.136195Z;
2385;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821675812_28.570431_77.445978;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5704308,"longitude":77.4459777,"accuracy":32.486000061035156,"speed":2.0341105461120605,"timestamp_utc":"2026-02-11T14:54:35.812655Z"};FAILED;1;2026-02-11T14:54:35.823622Z;
2386;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821685821_28.570633_77.445914;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706332,"longitude":77.4459135,"accuracy":47.922000885009766,"speed":2.1017003059387207,"timestamp_utc":"2026-02-11T14:54:45.821595Z"};FAILED;1;2026-02-11T14:54:45.836770Z;
2387;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821695854_28.570679_77.445932;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706786,"longitude":77.4459324,"accuracy":64.9219970703125,"speed":0.5800631642341614,"timestamp_utc":"2026-02-11T14:54:55.854044Z"};FAILED;1;2026-02-11T14:54:55.860272Z;
2388;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821705893_28.570555_77.445972;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705553,"longitude":77.4459716,"accuracy":46.965999603271484,"speed":1.296842098236084,"timestamp_utc":"2026-02-11T14:55:05.893799Z"};FAILED;1;2026-02-11T14:55:05.902269Z;
2389;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821715954_28.570724_77.445872;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5707244,"longitude":77.4458716,"accuracy":37.9379997253418,"speed":1.9868425130844116,"timestamp_utc":"2026-02-11T14:55:15.954068Z"};FAILED;1;2026-02-11T14:55:15.966591Z;
2390;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821725964_28.570647_77.445911;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706471,"longitude":77.4459107,"accuracy":43.42100143432617,"speed":0.8529345989227295,"timestamp_utc":"2026-02-11T14:55:25.964442Z"};FAILED;1;2026-02-11T14:55:25.970695Z;
2391;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821736016_28.570589_77.445954;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705886,"longitude":77.445954,"accuracy":21.562999725341797,"speed":0.7766135334968567,"timestamp_utc":"2026-02-11T14:55:36.016495Z"};FAILED;1;2026-02-11T14:55:36.026075Z;
2392;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821756102_28.570549_77.445916;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705486,"longitude":77.445916,"accuracy":25.32900047302246,"speed":0.7320861220359802,"timestamp_utc":"2026-02-11T14:55:56.102122Z"};FAILED;1;2026-02-11T14:55:56.113175Z;
2393;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821767823_28.569942_77.446264;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699425,"longitude":77.4462642,"accuracy":20.882999420166016,"speed":14.533872604370117,"timestamp_utc":"2026-02-11T14:56:07.823283Z"};FAILED;1;2026-02-11T14:56:07.841148Z;
2394;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821783000_28.570622_77.445945;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706224,"longitude":77.4459453,"accuracy":46.04899978637695,"speed":6.289397716522217,"timestamp_utc":"2026-02-11T14:56:23.000423Z"};FAILED;1;2026-02-11T14:56:23.008368Z;
2395;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821787873_28.569874_77.446295;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698741,"longitude":77.4462947,"accuracy":33.02399826049805,"speed":16.088232040405273,"timestamp_utc":"2026-02-11T14:56:27.873539Z"};FAILED;1;2026-02-11T14:56:27.890712Z;
2396;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821802973_28.570326_77.446119;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5703256,"longitude":77.4461187,"accuracy":64.88600158691406,"speed":3.175734519958496,"timestamp_utc":"2026-02-11T14:56:42.973630Z"};FAILED;1;2026-02-11T14:56:42.981008Z;
2397;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821807855_28.569869_77.446297;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.569869,"longitude":77.4462974,"accuracy":42.44300079345703,"speed":9.278919219970703,"timestamp_utc":"2026-02-11T14:56:47.855116Z"};FAILED;1;2026-02-11T14:56:47.864061Z;
2398;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821827870_28.569943_77.446260;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699429,"longitude":77.4462604,"accuracy":22.281999588012695,"speed":6.740619659423828,"timestamp_utc":"2026-02-11T14:57:07.870908Z"};FAILED;1;2026-02-11T14:57:07.879879Z;
2399;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821843003_28.570362_77.445994;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5703624,"longitude":77.445994,"accuracy":89.28199768066406,"speed":3.3955180644989014,"timestamp_utc":"2026-02-11T14:57:23.003696Z"};FAILED;1;2026-02-11T14:57:23.010842Z;
2400;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821847831_28.569869_77.446297;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698689,"longitude":77.4462967,"accuracy":20.0,"speed":9.78640079498291,"timestamp_utc":"2026-02-11T14:57:27.831843Z"};FAILED;1;2026-02-11T14:57:27.836495Z;
2401;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821867854_28.569920_77.446274;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.56992,"longitude":77.446274,"accuracy":29.277999877929688,"speed":4.650351047515869,"timestamp_utc":"2026-02-11T14:57:47.854421Z"};FAILED;1;2026-02-11T14:57:47.859865Z;
2402;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821887849_28.569917_77.446276;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699166,"longitude":77.4462759,"accuracy":30.20599937438965,"speed":4.398318290710449,"timestamp_utc":"2026-02-11T14:58:07.849516Z"};FAILED;1;2026-02-11T14:58:07.858271Z;
2403;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821903036_28.570622_77.445980;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5706219,"longitude":77.44598,"accuracy":35.26100158691406,"speed":5.4315266609191895,"timestamp_utc":"2026-02-11T14:58:23.036584Z"};FAILED;1;2026-02-11T14:58:23.043636Z;
2404;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821907841_28.569872_77.446296;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698724,"longitude":77.4462959,"accuracy":20.0,"speed":16.745153427124023,"timestamp_utc":"2026-02-11T14:58:27.841191Z"};FAILED;1;2026-02-11T14:58:27.848244Z;
2405;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821922970_28.570594_77.445921;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.570594,"longitude":77.4459206,"accuracy":47.70899963378906,"speed":5.448012351989746,"timestamp_utc":"2026-02-11T14:58:42.970798Z"};FAILED;1;2026-02-11T14:58:42.982907Z;
2406;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821927838_28.569872_77.446295;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698719,"longitude":77.4462953,"accuracy":33.854000091552734,"speed":16.15084457397461,"timestamp_utc":"2026-02-11T14:58:47.838354Z"};FAILED;1;2026-02-11T14:58:47.848063Z;
2407;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821947814_28.569948_77.446259;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5699482,"longitude":77.4462593,"accuracy":21.04199981689453,"speed":7.08392333984375,"timestamp_utc":"2026-02-11T14:59:07.814839Z"};FAILED;1;2026-02-11T14:59:07.821500Z;
2408;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821967848_28.569891_77.446287;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5698913,"longitude":77.4462872,"accuracy":20.0,"speed":2.2631402015686035,"timestamp_utc":"2026-02-11T14:59:27.848678Z"};FAILED;1;2026-02-11T14:59:27.857740Z;
2409;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770821982974_28.570530_77.445992;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5705303,"longitude":77.4459921,"accuracy":46.715999603271484,"speed":5.009401321411133,"timestamp_utc":"2026-02-11T14:59:42.974334Z"};FAILED;1;2026-02-11T14:59:42.981416Z;
